Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
meh,"everything else, especially the room, not worth the price! The girl I spoke too to check in was quite lifeless, dull. Everyone else wasn’t too enthusiastic either.",The reception/bar area,5.0,November 2022,"November 30, 2022",Standard Double Room,2,Solo traveler,8,0,1,1,0,0,0,0,0,0,0,0.001001110011373413
"Good budget hotel, location average for central Lisbon sightseeing.",when you get in the lift and up to the rooms it’s like stepping back into the 1980s,There has been a good refurbishment of the lobby/bar area.,6.0,May 2022,"May 19, 2022",Standard Double Room,4,Couple,8,0,1,1,0,0,0,0,0,0,0,0.001001110011373413
Very Good,Very small room. No fridge.,"Free parking, 15 mins away from airport. Perfect for one night.",8.0,July 2024,"July 8, 2024",Standard Twin Room,1,Family,8,0,1,1,0,0,0,0,0,0,0,0.001001110011373413
Wonderful,Small room.  Room service only serves microwaveable food.,Checkin/checkout,9.0,May 2024,"May 20, 2024",Standard Double Room,2,Couple,8,0,1,0,0,0,1,0,1,0,0,0.0009722002058463483
Fine if you just need a place to sleep.,"Fine if you just need a place to sleep. Apart from that, no fridge , no kettle/water/tea, no room service (24/7 bar and reception though), no iron (have to go to a separate floor for that) . Bathroom door doesn't have a lock nor did it properly close . 

Did however appreciate the friendly staff and showing of the UEFA in the lobb",,5.0,July 2024,"July 4, 2024",Standard Double Room,4,Family,8,0,1,0,0,0,1,0,1,0,0,0.0009722002058463483
Good stay in general,Air conditioning in the room does not work properly! I was sweating in the middle of the night. Very limited food options for foreign travellers. Some reception staff need cutomer service (Most staff were very helpful).,Hotel in general was good.,7.0,November 2022,"November 20, 2022",Standard Double Room,3,Solo traveler,8,0,1,0,0,0,1,0,1,0,0,0.0009722002058463483
Won't stay again,Advertised as dog friendly but had to sit in our cramped room and eat.,Parking,5.0,March 2024,"March 8, 2024",Double Room with Extra Bed,1,Couple,8,0,1,1,0,0,1,0,0,0,0,0.0009699886122727258
Wonderful,"Location, not close to the city centre",The staff were very friendly and helpful,9.0,August 2021,"September 9, 2021",Standard Twin Room,3,Family,8,0,0,0,0,1,0,0,0,0,1,0.0009608594311807763
"Highly recommended, good staff, clean rooms.",Location. For me it’s a little far away from the center.,The hotel worth the money and staff was helpful.,9.0,September 2022,"September 14, 2022",Standard Double Room,3,Couple,8,0,0,0,0,1,0,0,0,0,1,0.0009608594311807762
not too good for an ibis,"room too small to fit 2 people... if one opened luggage, there was no space for the other one to do so.

parking entrance closed at night was also quite annoying: using the metro would make this hotel entrance/exit most convenient, but a few times it was shut down: this required not just a detour, but an uphill, tiring one, especially if weather too hot. this could be simply avoided by having a security camera operating 24/7 on the garage, like similar hotels placed next to ibis.",,5.0,July 2022,"July 11, 2022",Standard Double Room,4,Family,8,0,1,0,1,0,0,0,0,0,1,0.0009468669744646634
Disappointing,Location. We can hear a lot of noises from the aisle and from other rooms.,,4.0,August 2023,"August 27, 2023",Standard Double Room,4,Solo traveler,8,0,1,0,1,0,0,0,0,0,1,0.0009468669744646634
Would not stay again,"Rooms are dated; parking garage is narrow and inconvenient; room was smelly. For this price, there are better options in the same location.",Nothing,5.0,October 2023,"October 3, 2023",Standard Twin Room,1,Family,8,0,1,0,1,0,0,0,0,0,1,0.0009468669744646634
Price reflects distance from city centre but still an accessible and okay stay!,"From other reviews I was under the impression it was a bit closer to the centre. Breakfast was listed as £4 per day online but was €7.50 when purchased ad hoc on site. Relatively easy access to city centre with metro and fantastic bike path. Little park across the street had fantastic patio with good breakfasts. 
Twin room had bedside lights (sconces) that were right above the pillow for the bed, resulting in bumping head repeatedly in the night.",Well priced for what it is.,6.0,June 2022,"June 14, 2022",Standard Twin Room,3,Family,8,0,1,0,0,0,0,0,1,0,1,0.0009436764484622021
Nice hotel with nice price.,Collection in a lobby bar could be better.,Breakfast was nice. Everything you need to get fresh start. Orange juice with fresh oranges was a nice surprise.,8.0,May 2023,"May 10, 2023",Standard Double Room,4,Couple,8,0,0,0,1,0,0,1,0,0,0,0.0009385452168948626
Good,Need have hot food so feels like eating,Breakfast was that not good everything was cold and it was that tasty,7.0,February 2022,"February 10, 2022",Standard Double Room,2,Group,8,0,0,0,0,0,0,1,1,0,0,0.0009346390528792556
"Friendly staff, clean, location of the hotel, free parking and secured parking",,Breakfast till 12:00 and 24H bar open,10.0,March 2022,"March 7, 2022",Standard Double Room,4,Couple,8,0,0,1,0,0,0,1,0,0,0,0.0009319298961064566
Very Good,,Breakfast good. The bar.,8.0,May 2024,"May 29, 2024",Standard Double Room,1,Solo traveler,8,0,0,1,0,0,0,1,0,0,0,0.0009319298961064566
Great place to stay,,"The place and the people of the bar a great to help and serve good food, all of them help",10.0,November 2023,"December 1, 2023",Standard Double Room - Mobility Access,1,Solo traveler,8,0,0,1,0,0,0,1,0,0,0,0.0009319298961064566
did serve my purpose.,maybe a bit pricy for the time of the year.,did not use the breakfast facility,7.0,May 2023,"May 18, 2023",Double Room with Extra Bed,1,Group,8,0,0,1,0,0,0,1,0,0,0,0.0009319298961064564
I would stay again. It was convenient for the United States embassy business and zoo,,"It was a great hotel. The breakfast was a very fancy continental including fresh squeezed orange juice, pastries, meat and cheeses, yogurt, eggs ect…. Well worth the 9 euros. The bar restaurant had good pizza and inexpensive wine. I really liked the hotel",10.0,March 2024,"March 21, 2024",Standard Double Room,2,Couple,8,0,0,1,0,0,0,1,0,0,0,0.0009319298961064564
Value for money,The hotel should provide the guests with parking instructions before their arrival.,Location and on-site parking.,9.0,July 2024,"July 23, 2024",Standard Double Room,3,Couple,8,0,0,1,1,0,0,0,0,1,0,0.000927802491192594
the staff makes the stay better,"few services, no kettle or fridge in room",,8.0,November 2021,"November 2, 2021",Standard Double Room,7,Family,8,0,1,0,0,0,1,0,0,0,0,0.0009188480040654609
One night stay,,Fair hotel for the price good  food at he reception,7.0,July 2022,"July 14, 2022",Standard Double Room,1,Family,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608639
Pleasant,It was alright for 1 night,The breakfast,6.0,September 2022,"September 10, 2022",Standard Double Room,1,Family,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608639
Very Good,I didn't dislike anything.,"I liked their breakfast, but it to be perfect should have scramble or fried eggs.",8.0,December 2022,"December 30, 2022",Standard Double Room,5,Couple,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608639
Very good would stay again,Only flaw I would say is another pillow would be nice,Breakfast was perfect lot of choice and plenty to eat,10.0,November 2022,"November 7, 2022",Standard Double Room,3,Couple,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608639
Exceptional,Car park was difficult to find at first. Maybe it could be explained a little better.,"Very easy to locate, metro station just around the corner. Lovely breakfast the next morning. All in all a great place to stay.",10.0,June 2023,"June 21, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608639
Good,,Excellent breakfast,7.0,May 2023,"May 24, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
Very Good,,The breakfast was amazing!,8.0,October 2023,"October 13, 2023",Standard Double Room,3,Solo traveler,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
Very Good,,Very good breakfast,8.0,January 2024,"January 22, 2024",Standard Double Room - Mobility Access,1,Couple,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
Wonderful,,breakfast,9.0,June 2024,"July 7, 2024",Double Room with Extra Bed,4,Family,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
A good hotel close to public transportation,"My only complaint is the same as I have with almost all hotels now days.  They use a duvet which is far too heavy, and warm for my comfort. I normally remove the duvet, and use only the cover.","Breakfast was perhaps not as extensive as normal due to the lack of guests during the pandemic, but still perfectly adequate.  They do have good coffee machines, and no limit.  I have stayed at this hotel several times, and I like it because it is close to a metro stop, and a train station.",9.0,January 2022,"January 31, 2022",Double Room with Extra Bed,2,Solo traveler,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
Very nice for the cost. Lacks a bit in location.,,The breakfast was excellent and the fresh orange juice was a nice touch.,8.0,March 2024,"March 27, 2024",Standard Double Room,3,Group,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
Satisfactory,,"Easy access to metro stations, bus stops, and good restaurants.",9.0,January 2024,"January 7, 2024",Standard Double Room,3,Family,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
Staff was very attentive. good breakfast. comfortable room,,breakfast,9.0,February 2023,"February 25, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,1,0,0,0,0.0009187326098608638
Good quality hotel with excellent breakfast and convenient location,We wanted to travel into the centre by metro but it was not clear about directions to the metro station. Some local maps or information about local attractions would have been useful.,The facilities at the hotel were as you would expect but the breakfast was exceptional - an excellent choice and very fresh. The restaurant at the hotel was a pleasant surprise as it was not advertised that there was a restaurant. Pizzas were very good and there was a large tv so we could watch sport at the same time. We were also able to park right outside the hotel.,8.0,May 2023,"May 15, 2023",Standard Double Room,5,Couple,8,0,0,1,0,0,0,1,0,0,1,0.0008849648806400536
Very Poor,"Size of the room was very little. Then the distance from public transportation was fine but the information was very  weak in reception. And then the experience with a possible fire at 11pm was a very bad experience. Specially because it showed that the hotel does not have an emergency plan, neither the technology to prevent this to happen. The fireman expend more than three hours to detect where the issue and the alarm were. That is unacceptable for a modern hotel from a big hotels chain.",Nothing,2.0,October 2021,"October 31, 2021",Standard Twin Room,1,Family,8,0,1,0,0,0,0,0,0,0,1,0.0008839169427260351
Speechless,Location rooms services all thing best,It’s all perfect,10.0,August 2024,"August 14, 2024",Standard Double Room - Mobility Access,1,Couple,8,0,1,0,0,0,1,0,0,0,1,0.0008742510338788084
"Too barren for me. Also, awful service.","No security lock, fridge, or water kettle for coffee in the room. Bathroom smelled like sewer when entering. Pretentious front desk people, with unfriendly service (why? makes no sense). Location is too far, but located next to Sete Rios station. Price is ok if you can ignore all the downsides. Overall, not recommended.",Good AC.,3.0,May 2023,"May 23, 2023",Standard Double Room,3,Solo traveler,8,0,1,0,0,0,1,0,0,0,1,0.0008742510338788084
Be careful that staff will change your card currency at the place to overcharge you!,"1. I inserted my card for the the payment and then I said to the fromdesk guy that I wanted to choose the currency to pay the whole staying in Euros, the device where I inserted the card gave me the option to pay in euro and Swedish crowns, but the guy took away that device from my hands and said, No, you have to press here: Then he pressed Swedish crowns, that way I was charged in SEK - 20 EUROS MORE THAN EXPECTED. That was a fraudulent way to overcharge me. Because I use Wise to avoid that situations where I don't need to pay in Swedish to avoid expensive charges from the locals. 

I never had that problem again, the rest of the Portugueses let me choose in all types of shops where I buy my chosen currency - EURO. So that I avoided extra charges, but that bitter moment made me not to choose that hotel again in the future and I DO NOT RECOMMEND IT.

Noise: They said the the walls are isolated and bla bla bla, but It is not true, we couldn't sleep because every people's laugh or noise has heard besides the airplanes that passed by our heads in the hotel.",We liked the location.,4.0,August 2023,"August 13, 2023",Standard Double Room,2,Couple,8,0,0,0,1,0,0,0,0,1,0,0.0008671812791556315
"Great location for airport, covered all your basic needs and helpful staff",Food from bar was very basic,Location,9.0,June 2024,"June 15, 2024",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,1,1,0,0.0008632713343287136
Exceptional,Breakfast is basic.,"Good location, close to metro station. It was comfortable and not noisy.",10.0,July 2022,"July 3, 2022",Standard Double Room,6,Solo traveler,8,0,0,0,0,0,0,0,1,1,0,0.0008632713343287136
Convenient and decent value.,couldn’t get Wi-Fi to work. it required login and login page would not fully appear. Breakfast was 8 euro per person.,"24 hour front desk makes it so say to check in and out. In a good location on a major street makes it easy to get to, and close to airport.",6.0,March 2023,"March 14, 2023",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,1,1,0,0.0008632713343287136
Good,"AC didn't AC but yeah everything was cool, nice stay","Easy and convenient, good location for the bus, bar was nice, generally cool",7.0,February 2023,"February 21, 2023",Standard Double Room,1,Family,8,0,0,1,0,0,0,0,0,1,0,0.0008605672393183886
Fair,The hotel is on the airplane path so you have planes above the hotel all the time. Also some of the staff working there are on the point of being rude,I like the location and the overall reception bar area is very nice.,5.0,June 2022,"June 26, 2022",Standard Double Room,5,Solo traveler,8,0,0,1,0,0,1,0,0,1,0,0.0008551811100597364
Good,Wi-Fi doesn't work,Location,7.0,December 2021,"December 13, 2021",Standard Twin Room,11,Family,8,0,0,0,0,0,0,0,0,1,0,0.0008178107709153279
Wonderful,,"Location was perfect, easy to access by car, close to metro which takes you quickly to the city.
For someone who travels with a dog; nice green areas near by hotel to walk around with dogs and
even a small dog park is located right behind the hotel!",9.0,August 2023,"August 14, 2023",Standard Twin Room,2,Group,8,0,0,0,0,0,0,0,0,1,0,0.0008178107709153279
